School Name,"% IndepStudents, LowIncome $0-$30,000",% Independent Students,"% DepStudents, LowIncome $0-$30,000","% aided students family income $0-$30,000",% First Generation Students,"% First Gen, Parents w/College","% First Gen, Parents w/MiddleSchool","% First Gen, Parents w/HighSchool","% FirstGenStudents, Completed 2 Years","% FirstGenStudents, Completed 3 Years","% FirstGenStudents, Completed 4 Years","% FirstGenStudents, Completed 6 Years","% FirstGenStudents, Completed 8 Years",% Students W/Bachelors Degree at 25 Years Old,% Students Born Within the U.S.,% Population of White Students by ZIP Code,% Population of Hispanic Students by ZIP Code,% Population of Black Students by ZIP Code,% Population of Asian Students by ZIP Code,% Students W/Professional Deg at 25YrsbyZIP,% IndepStudents Completed 2 Years,% IndepStudents Completed 3 Years,% IndepStudents Completed 4 Years,% IndepStudents Completed 6 Years,% IndepStudents Completed 8 Years,% IndepStudents Withdrawn 2 Years,% IndepStudents Withdrawn 3 Years,% IndepStudents Withdrawn 4 Years,% IndepStudents Withdrawn 6 Years,% IndepStudents Withdrawn 8 Years,% DepStudents Completed 2 Years,% DepStudents Completed 3 Years,% DepStudents Completed 4 Years,% DepStudents Completed 6 Years,% DepStudents Completed 8 Years,% DepStudents Withdrawn 2 Years,% DepStudents Withdrawn 3 Years,% DepStudents Withdrawn 4 Years,% DepStudents Withdrawn 6 Years,% DepStudents Withdrawn 8 Years,% NonFirstGenStudents Completed 2 Years,% NonFirstGenStudents Completed 3 Years,% NonFirstGenStudents Completed 4 Years,% NonFirstGenStudents Completed 6 Years,% NonFirstGenStudents Completed 8 Years,% NonFirstGenStudents Withdrawn 2 Years,% NonFirstGenStudents Withdrawn 3 Years,% NonFirstGenStudents Withdrawn 4 Years,% NonFirstGenStudents Withdrawn 6 Years,% NonFirstGenStudents Withdrawn 8 Years,% FirstGenStudents Completed 2 Years,% FirstGenStudents Completed 3 Years,% FirstGenStudents Completed 4 Years,% FirstGenStudents Completed 6 Years,% FirstGenStudents Completed 8 Years,% FirstGenStudents Withdrawn 2 Years,% FirstGenStudents Withdrawn 3 Years,% FirstGenStudents Withdrawn 4 Years,% FirstGenStudents Withdrawn 6 Years,% FirstGenStudents Withdrawn 8 Years,id,Latitude,Longitutde
South University-High Point,69.63237287,78.48433290999999,51.33443163,65.69544875,47.228833730000005,52.77116627,5.185311120000001,42.043522610000004,3.90625,5.0169491525,4.5916746107,7.2459016392999995,7.9836829837,1464.99996185302,9106.99996948242,6522.00012207031,661.00001335144,2855.99994659423,174.000000953674,784.9999904632571,18.1165423916,21.6164053076,23.7084099649,19.1937644623,11.2759643917,35.1008008837,32.5211097708,33.8739341247,34.4172451589,36.7745497205,10.9988776655,15.5268022181,15.926708949999998,12.933618843700001,12.3542274052,37.037037037,29.944547134900002,26.990838618700003,23.1691648822,24.3075801749,21.875,27.805486284300002,31.7359855335,24.2836676218,16.527079843699997,27.2321428571,24.6882793017,25.045207956600002,23.9971346705,26.800670016799998,15.8072916667,19.0056497175,20.5433746425,16.8196721311,10.858585858600001,36.9270833333,33.3107344633,33.8735303464,33.1366120219,35.7161357161,48172000,3604.0441,-7996.354700000001
Middle Georgia State University,68.47729297000001,27.93532338,44.90852606,51.492537309999996,35.627753299999995,64.3722467,2.94603524,32.681718059999994,2.2519352569,2.9923451635,6.9477434679,10.5141536684,11.1904761905,1014.00003433227,9597.000122070309,6368.00003051757,298.000001907348,3272.0001220703098,107.000005245208,580.000019073486,18.0293501048,23.6170212766,22.7106227106,25.8670520231,27.422680412400002,27.2536687631,32.1276595745,32.967032967,29.7687861272,24.2268041237,9.1381872214,13.357400722000001,18.0,22.6557152635,22.5502512563,30.089153046099998,29.025270758100003,28.3125,25.8726899384,21.419597989899998,11.6915422886,20.0956937799,24.242424242400002,29.8578199052,29.870129870099998,30.0995024876,22.009569378,23.1601731602,27.014218009500002,20.7792207792,11.4004222379,14.752957550500001,17.8147268409,22.1837088388,23.1904761905,29.1344123856,32.08072373,31.235154394300004,27.151935297500003,22.857142857099998,48215800,3280.8092,-8373.2058
DeVry College of New York,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48241300,4074.7746999999995,-7398.3492
DeVry University-Arizona,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48242200,3356.5758,-11210.4601
DeVry University-California,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48243100,3406.8480999999997,-11758.76
DeVry University-Colorado,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48244000,3991.9339999999997,-10500.890099999999
DeVry University-Florida,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48245900,2598.7643,-8033.984200000001
DeVry University-Georgia,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48246800,3377.5112,-8429.7316
DeVry University-Illinois,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48247700,4194.219,-8769.146
DeVry University-Missouri,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48253800,3893.9506,-9457.5014
DeVry University-Nevada,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48254700,3602.0266,-11509.660100000001
DeVry University-New Jersey,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48255600,4055.7502999999997,-7431.137200000001
DeVry University-North Carolina,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48256500,3513.7659999999996,-8093.1971
DeVry University-Ohio,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48257400,4004.6679,-8290.6219
DeVry University-Pennsylvania,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48260800,4013.5213999999996,-7518.360900000001
DeVry University-Tennessee,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48261700,3608.537,-8669.4511
DeVry University-Texas,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48263500,3293.4524,-9701.2494
DeVry University-Virginia,63.846190449999995,85.69040046,46.423482469999996,61.353070710000004,50.22521408,49.77478592,5.58827897,44.636935109999996,2.3786641038,3.6513414227000003,3.6923363095000004,5.40646755,6.3570691434,1542.00000762939,8356.99996948242,6493.00003051757,1650.0,1931.99996948242,467.000007629394,784.000015258789,16.6268228544,21.614906832299997,22.411496003,19.8264801124,16.9108433735,41.5013148458,38.4415584416,36.6863342215,37.502291195699996,35.566265060199996,11.8987341772,19.3610223642,19.045323047300002,18.665443705599998,16.0062713797,46.497890295400005,41.5335463259,40.3085824494,40.0137583123,37.0296465222,16.7074164629,25.608907446099998,22.7868852459,24.451303155,21.1522168879,40.9942950285,35.5601948504,37.7595628415,34.156378600800004,32.6179045467,15.9418548775,20.5833240566,21.6982886905,18.7850887042,16.028895768799998,42.2873618453,39.4411666481,37.2023809524,38.6649449809,36.4210526316,48265300,3886.1096000000002,-7704.9758999999995
Arizona State University Digital Immersion,58.57890037,43.04304854,30.20823291,42.419833080000004,38.13179205,61.86820795,4.80146904,33.33032301,2.1187469644999997,3.0345285525000003,4.3537507665,5.450298468700001,7.351786415399999,1822.99995422363,8695.99990844726,7876.00021362304,1920.00007629394,349.00000095367403,290.000009536743,953.999996185302,22.1929411765,36.3438045375,43.08033241,54.440275172,60.33366045139999,24.047058823500002,23.8219895288,23.7894736842,20.9662288931,16.467124632,13.1408945948,42.1609813477,54.090631275599996,62.5526234726,62.8704113224,17.79376891,18.5010922534,17.2094647691,14.6524283807,11.101282618299999,16.6718896898,41.846921797,54.490605068099995,62.652972028,68.2611996963,16.8285803823,18.851913477500002,16.359248405400002,15.100524475499999,10.0733991395,17.611704711,38.7450199203,47.1622266131,58.02405052339999,59.5111896349,22.2013113162,21.6002656042,21.591605914,17.968682412,14.1833529643,48312400,3346.3786,-11192.3861
University of Florida-Online,65.49749462999999,15.00859476,33.7883959,38.54748603,30.766582510000003,69.23341749000001,2.29515722,28.471425290000003,0.7784625365,2.1859605910999997,3.2286212914,4.147178048,4.1131855309,1734.0000152587797,8181.99996948242,7883.99963378906,1493.99995803833,1353.9999961853,240.000009536743,1109.00001525878,39.0052356021,56.657963446500005,58.7591240876,73.6517719569,79.81220657280001,9.4240837696,9.7911227154,9.3673965937,8.1664098613,6.2597809077,20.3019744483,53.5093658316,76.9397017506,84.8120969535,87.0170336518,4.808362369299999,6.567366283000001,6.0946617679,4.5363575717,3.8014125466999995,20.0906344411,54.79733196510001,77.62307309799999,87.3646209386,88.987654321,4.4813695871000006,6.8753206772999995,5.5693684734,3.661681279,2.9135802469,25.072980862799998,53.4790640394,72.1931355439,81.0102899906,84.50991831969999,6.1628284139,7.1428571429,7.1844095404,5.7998129093,4.784130688399999,48447300,2964.9413,-8233.9848
University of Phoenix-Arizona,68.66767361000001,91.87252925,60.234266430000005,67.98225090999999,54.35338797,45.64661203,5.91245253,48.44093544,1.3423158748,1.7004985755,2.0873507223,2.9448763023,3.6462058005999998,1539.0000343322702,8669.99969482422,6947.00012207031,1622.99995422363,1536.9999885559,413.99998664855906,778.999996185302,16.7094991029,21.837744781599998,22.3585860234,24.7229137267,23.3378429674,40.2463269165,40.2582311168,42.0928942129,38.991865793500004,36.139688348600004,13.371788148899999,16.5378006873,17.975133214899998,19.1884145422,21.1113344051,42.7372836917,42.353951890000005,41.3854351687,36.8230502338,32.3452572347,19.6197991392,26.9119070668,28.076033906999996,28.9596879064,29.238451935100002,36.1190817791,34.8499515973,36.013357307999996,34.265279583899996,31.4523512276,15.9760915814,20.588497151,21.1881322102,23.6057800858,22.4135876043,41.069800425500006,41.2215099715,42.8262119828,39.346192304,36.323996821600005,48461300,3341.1279999999997,-11201.2761
University of Phoenix-California,68.66767361000001,91.87252925,60.234266430000005,67.98225090999999,54.35338797,45.64661203,5.91245253,48.44093544,1.3423158748,1.7004985755,2.0873507223,2.9448763023,3.6462058005999998,1539.0000343322702,8669.99969482422,6947.00012207031,1622.99995422363,1536.9999885559,413.99998664855906,778.999996185302,16.7094991029,21.837744781599998,22.3585860234,24.7229137267,23.3378429674,40.2463269165,40.2582311168,42.0928942129,38.991865793500004,36.139688348600004,13.371788148899999,16.5378006873,17.975133214899998,19.1884145422,21.1113344051,42.7372836917,42.353951890000005,41.3854351687,36.8230502338,32.3452572347,19.6197991392,26.9119070668,28.076033906999996,28.9596879064,29.238451935100002,36.1190817791,34.8499515973,36.013357307999996,34.265279583899996,31.4523512276,15.9760915814,20.588497151,21.1881322102,23.6057800858,22.4135876043,41.069800425500006,41.2215099715,42.8262119828,39.346192304,36.323996821600005,48463100,3406.5748,-11758.377
University of Phoenix-Nevada,68.66767361000001,91.87252925,60.234266430000005,67.98225090999999,54.35338797,45.64661203,5.91245253,48.44093544,1.3423158748,1.7004985755,2.0873507223,2.9448763023,3.6462058005999998,1539.0000343322702,8669.99969482422,6947.00012207031,1622.99995422363,1536.9999885559,413.99998664855906,778.999996185302,16.7094991029,21.837744781599998,22.3585860234,24.7229137267,23.3378429674,40.2463269165,40.2582311168,42.0928942129,38.991865793500004,36.139688348600004,13.371788148899999,16.5378006873,17.975133214899998,19.1884145422,21.1113344051,42.7372836917,42.353951890000005,41.3854351687,36.8230502338,32.3452572347,19.6197991392,26.9119070668,28.076033906999996,28.9596879064,29.238451935100002,36.1190817791,34.8499515973,36.013357307999996,34.265279583899996,31.4523512276,15.9760915814,20.588497151,21.1881322102,23.6057800858,22.4135876043,41.069800425500006,41.2215099715,42.8262119828,39.346192304,36.323996821600005,48471000,3612.1639999999998,-11532.250600000001
University of Phoenix-Texas,68.66767361000001,91.87252925,60.234266430000005,67.98225090999999,54.35338797,45.64661203,5.91245253,48.44093544,1.3423158748,1.7004985755,2.0873507223,2.9448763023,3.6462058005999998,1539.0000343322702,8669.99969482422,6947.00012207031,1622.99995422363,1536.9999885559,413.99998664855906,778.999996185302,16.7094991029,21.837744781599998,22.3585860234,24.7229137267,23.3378429674,40.2463269165,40.2582311168,42.0928942129,38.991865793500004,36.139688348600004,13.371788148899999,16.5378006873,17.975133214899998,19.1884145422,21.1113344051,42.7372836917,42.353951890000005,41.3854351687,36.8230502338,32.3452572347,19.6197991392,26.9119070668,28.076033906999996,28.9596879064,29.238451935100002,36.1190817791,34.8499515973,36.013357307999996,34.265279583899996,31.4523512276,15.9760915814,20.588497151,21.1881322102,23.6057800858,22.4135876043,41.069800425500006,41.2215099715,42.8262119828,39.346192304,36.323996821600005,48475600,2978.37,-9558.5258
West Coast University-Miami,57.36175883,66.34254144,32.56730138,49.01657459,39.73442288,60.26557712,7.81409602,31.92032686,6.2102506547,2.8368794326,3.3810888252,4.5037531276,5.1689860835,1481.9999694824198,6530.9997558593695,5127.999877929679,3984.9998474121103,935.999965667724,1215.99998474121,709.9999904632571,24.3149195302,56.7859170926,67.4208144796,77.2177419355,69.8090692124,7.4380165289,6.757524134,6.140917905599999,4.5362903226,7.875894988100001,21.882001493700002,48.4536082474,61.713665943600006,71.5061058345,65.0,7.2442120986,8.1537019681,6.0737527115,4.2062415197,6.1842105263,23.0051813472,53.0444964871,66.4364640884,75.2830188679,67.5675675676,5.906735751299999,8.079625292700001,5.9392265193,4.3396226415,6.5878378377999995,23.569023569,53.9007092199,64.8137535817,74.5621351126,67.4950298211,7.8937523382,6.940222897700001,6.1891117479,4.4203502919,7.355864811100001,48527200,2581.071,-8034.7651
Pima Medical Institute-El Paso,72.16981132,62.48351819,46.16497829,62.413712870000005,50.53929122,49.460708780000004,9.66872111,40.870570109999996,0.5395968894000001,0.46279155869999994,0.5633290932,1.2197187871,1.356350185,1502.0000457763601,8440.00015258789,7101.00021362304,2720.99990844726,507.000017166137,463.000011444091,769.999980926513,67.30557391500001,69.00102986610001,68.07106598979999,68.5586434291,68.446943078,14.1220533157,13.2595262616,12.944162436500001,11.4225153085,10.2834387444,70.4053109713,70.2011735122,71.1462450593,72.3172628305,71.3677034512,14.6750524109,13.2439228835,11.7391304348,9.5645412131,9.629314017899999,70.0,70.9677419355,71.1478800414,71.25683060109999,72.3109691161,10.3636363636,11.2903225806,11.1685625646,8.087431694,7.774227902,68.2431360102,69.2151055165,68.94421224790001,69.7780789429,69.0153249956,15.029360419000001,13.569048500600001,12.7021624568,11.1299339319,10.4280429804,48681300,3173.8140000000003,-10632.6782
