School Name,SAT Average Overall,City,Carnegie Classification Undergraduate Profile,Carnegie Size Setting,Public Average Net Price,Private Average Net Price,"Avg $75,001-$110,000 (Public)","Avg $75,000+ (Public)","Avg $48,001-$75,000 (Public)","Avg $48,001-$75,000 (All)","Avg $30,001-$75,000 (Public)","Avg $30,001-$75,000 (All)","Avg $30,001-$48,000 (Public)","Avg $30,001-$48,000 (All)","Avg $110,000+ (Public)","Avg $110,000+ (All)","Avg $0-$48,000 (Public)","Avg $0-$48,000 (Private)","Avg $0-$30,000 (Public)","Avg $0-$30,000 (Private)"
Fayetteville State University,923.0,Fayetteville,7,13,6623.0,0.0,9711.0,11177.0,10149.0,0.0,7721.0,0.0,6415.0,0.0,14318.0,0,5592.0,0.0,5283.0,0.0
Gardner-Webb University,1086.0,Boiling Springs,11,11,0.0,19785.0,0.0,0.0,0.0,17605.0,0.0,17580.0,0.0,17558.0,0.0,0,0.0,17370.0,0.0,17242.0
Guilford College,1055.0,Greensboro,10,11,0.0,23841.0,0.0,0.0,0.0,20865.0,0.0,20600.0,0.0,20426.0,0.0,0,0.0,19101.0,0.0,18317.0
High Point University,1218.0,High Point,12,14,0.0,39317.0,0.0,0.0,0.0,35371.0,0.0,35416.0,0.0,35485.0,0.0,0,0.0,34555.0,0.0,33814.0
Lees-McRae College,1146.0,Banner Elk,11,8,0.0,25495.0,0.0,0.0,0.0,26008.0,0.0,25245.0,0.0,24337.0,0.0,0,0.0,20065.0,0.0,17764.0
Livingstone College,877.0,Salisbury,11,8,0.0,15440.0,0.0,0.0,0.0,18270.0,0.0,16133.0,0.0,15064.0,0.0,0,0.0,14683.0,0.0,14583.0
Meredith College,1228.0,Raleigh,10,11,0.0,19897.0,0.0,0.0,0.0,18254.0,0.0,16765.0,0.0,15367.0,0.0,0,0.0,14800.0,0.0,14345.0
Methodist University,1178.0,Fayetteville,10,11,0.0,18855.0,0.0,0.0,0.0,16281.0,0.0,14630.0,0.0,13435.0,0.0,0,0.0,14936.0,0.0,16005.0
Montreat College,1164.0,Montreat,11,8,0.0,24828.0,0.0,0.0,0.0,24353.0,0.0,22217.0,0.0,19709.0,0.0,0,0.0,21918.0,0.0,23073.0
University of Mount Olive,1022.0,Mount Olive,7,10,0.0,17474.0,0.0,0.0,0.0,16738.0,0.0,16343.0,0.0,15502.0,0.0,0,0.0,15494.0,0.0,15491.0
North Carolina A & T State University,1038.0,Greensboro,11,17,10413.0,0.0,16465.0,16930.0,12576.0,0.0,10385.0,0.0,8840.0,0.0,17454.0,0,7938.0,0.0,7436.0,0.0
University of North Carolina at Asheville,1233.0,Asheville,13,11,13069.0,0.0,15678.0,16690.0,13191.0,0.0,11617.0,0.0,9496.0,0.0,17191.0,0,9299.0,0.0,9183.0,0.0
University of North Carolina at Chapel Hill,1214.0,Chapel Hill,14,17,13263.0,0.0,19399.0,21566.0,13477.0,0.0,10789.0,0.0,7842.0,0.0,23129.0,0,6050.0,0.0,4908.0,0.0
University of North Carolina at Charlotte,1184.0,Charlotte,13,16,16873.0,0.0,20952.0,21835.0,16620.0,0.0,14674.0,0.0,12650.0,0.0,22355.0,0,12018.0,0.0,11586.0,0.0
University of North Carolina at Greensboro,1172.0,Greensboro,11,16,11110.0,0.0,16792.0,17505.0,12665.0,0.0,10697.0,0.0,9016.0,0.0,18411.0,0,8064.0,0.0,7537.0,0.0
North Carolina Central University,1010.0,Durham,11,14,15328.0,0.0,21837.0,22403.0,18435.0,0.0,15865.0,0.0,14381.0,0.0,23364.0,0,13589.0,0.0,13186.0,0.0
University of North Carolina School of the Arts,1236.0,Winston Salem,12,11,13097.0,0.0,19815.0,20513.0,13669.0,0.0,11211.0,0.0,8139.0,0.0,21095.0,0,5421.0,0.0,3868.0,0.0
North Carolina State University at Raleigh,1361.0,Raleigh,15,16,16239.0,0.0,19704.0,22073.0,13394.0,0.0,11362.0,0.0,8687.0,0.0,23205.0,0,6974.0,0.0,5784.0,0.0
North Carolina Wesleyan University,984.0,Rocky Mount,11,11,0.0,18119.0,0.0,0.0,0.0,17262.0,0.0,18045.0,0.0,18737.0,0.0,0,0.0,17925.0,0.0,17488.0
University of North Carolina Wilmington,1259.0,Wilmington,15,16,19999.0,0.0,22734.0,23747.0,19955.0,0.0,17927.0,0.0,15069.0,0.0,24245.0,0,13723.0,0.0,12740.0,0.0
William Peace University,1165.0,Raleigh,11,8,0.0,24107.0,0.0,0.0,0.0,22755.0,0.0,21913.0,0.0,20703.0,0.0,0,0.0,19549.0,0.0,18576.0
University of North Carolina at Pembroke,1003.0,Pembroke,7,13,11160.0,0.0,14365.0,14727.0,13193.0,0.0,11779.0,0.0,10460.0,0.0,15319.0,0,9291.0,0.0,8726.0,0.0
Pfeiffer University,1070.0,Misenheimer,10,8,0.0,19182.0,0.0,0.0,0.0,14851.0,0.0,15790.0,0.0,16515.0,0.0,0,0.0,18705.0,0.0,20004.0
Queens University of Charlotte,1159.0,Charlotte,13,11,0.0,28764.0,0.0,0.0,0.0,25488.0,0.0,24743.0,0.0,23805.0,0.0,0,0.0,24367.0,0.0,24678.0
Mid-Atlantic Christian University,957.0,Elizabeth City,11,8,0.0,22645.0,0.0,0.0,0.0,19518.0,0.0,22184.0,0.0,23369.0,0.0,0,0.0,22135.0,0.0,21210.0
Salem College,1060.0,Winston-Salem,10,8,0.0,10492.0,0.0,0.0,0.0,9462.0,0.0,9348.0,0.0,9234.0,0.0,0,0.0,9879.0,0.0,10154.0
Warren Wilson College,1285.0,Swannanoa,12,8,0.0,25279.0,0.0,0.0,0.0,22656.0,0.0,21952.0,0.0,20579.0,0.0,0,0.0,23096.0,0.0,24894.0
Winston-Salem State University,948.0,Winston-Salem,11,14,13435.0,0.0,18982.0,19262.0,15757.0,0.0,13656.0,0.0,12455.0,0.0,19853.0,0,11670.0,0.0,11218.0,0.0
Western Carolina University,1125.0,Cullowhee,13,16,13640.0,0.0,16890.0,17481.0,14153.0,0.0,12806.0,0.0,11422.0,0.0,18128.0,0,9964.0,0.0,8951.0,0.0
Dickinson State University,1014.0,Dickinson,11,9,14557.0,0.0,16750.0,16731.0,13530.0,0.0,12494.0,0.0,11349.0,0.0,16721.0,0,12120.0,0.0,12756.0,0.0
University of Jamestown,1062.0,Jamestown,10,11,0.0,20087.0,0.0,0.0,0.0,20165.0,0.0,19329.0,0.0,17313.0,0.0,0,0.0,16375.0,0.0,15860.0
Mayville State University,1050.0,Mayville,7,7,14225.0,0.0,14913.0,15799.0,13705.0,0.0,12114.0,0.0,10206.0,0.0,16743.0,0,10072.0,0.0,9961.0,0.0
Minot State University,1055.0,Minot,11,10,12993.0,0.0,14588.0,14718.0,11718.0,0.0,11363.0,0.0,10823.0,0.0,14817.0,0,10071.0,0.0,9659.0,0.0
University of North Dakota,1154.0,Grand Forks,9,16,17424.0,0.0,17573.0,19515.0,15914.0,0.0,14768.0,0.0,12965.0,0.0,20172.0,0,12103.0,0.0,11298.0,0.0
North Dakota State University-Main Campus,1151.0,Fargo,12,17,17692.0,0.0,18992.0,19637.0,16595.0,0.0,14981.0,0.0,12445.0,0.0,19865.0,0,12762.0,0.0,13056.0,0.0
Valley City State University,1051.0,Valley City,7,7,13060.0,0.0,14006.0,14408.0,11402.0,0.0,10758.0,0.0,9543.0,0.0,14688.0,0,10807.0,0.0,11754.0,0.0
Ashland University,1137.0,Ashland,11,14,0.0,21151.0,0.0,0.0,0.0,19452.0,0.0,17208.0,0.0,14440.0,0.0,0,0.0,16480.0,0.0,17890.0
Aultman College of Nursing and Health Sciences,1085.0,Canton,5,6,0.0,22325.0,0.0,0.0,0.0,23734.0,0.0,23128.0,0.0,18889.0,0.0,0,0.0,19967.0,0.0,20147.0
Baldwin Wallace University,1175.0,Berea,12,14,0.0,26072.0,0.0,0.0,0.0,23600.0,0.0,22488.0,0.0,21269.0,0.0,0,0.0,20571.0,0.0,19965.0
Bowling Green State University-Main Campus,1131.0,Bowling Green,12,16,16310.0,0.0,18214.0,19005.0,15865.0,0.0,14306.0,0.0,12261.0,0.0,19429.0,0,11369.0,0.0,10684.0,0.0
Capital University,1134.0,Columbus,12,11,0.0,22385.0,0.0,0.0,0.0,21307.0,0.0,20635.0,0.0,19837.0,0.0,0,0.0,20285.0,0.0,20739.0
Case Western Reserve University,1483.0,Cleveland,14,17,0.0,37702.0,0.0,0.0,0.0,21047.0,0.0,20550.0,0.0,20149.0,0.0,0,0.0,19030.0,0.0,18240.0
Cedarville University,1235.0,Cedarville,12,14,0.0,22772.0,0.0,0.0,0.0,19713.0,0.0,18874.0,0.0,17254.0,0.0,0,0.0,17405.0,0.0,17544.0
Central State University,899.0,Wilberforce,5,10,12617.0,0.0,18505.0,19362.0,12233.0,0.0,12666.0,0.0,13092.0,0.0,19674.0,0,12206.0,0.0,11773.0,0.0
The Christ College of Nursing and Health Sciences,1050.0,Cincinnati,7,6,0.0,16909.0,0.0,0.0,0.0,16736.0,0.0,14083.0,0.0,11209.0,0.0,0,0.0,12515.0,0.0,13437.0
University of Cincinnati-Main Campus,1267.0,Cincinnati,12,16,22114.0,0.0,24209.0,24796.0,19980.0,0.0,18540.0,0.0,16397.0,0.0,25019.0,0,15275.0,0.0,14344.0,0.0
Cleveland Institute of Art,1142.0,Cleveland,12,8,0.0,30692.0,0.0,0.0,0.0,30093.0,0.0,28890.0,0.0,27458.0,0.0,0,0.0,27083.0,0.0,26858.0
Cleveland State University,1114.0,Cleveland,11,15,15544.0,0.0,17539.0,17917.0,16181.0,0.0,15040.0,0.0,13719.0,0.0,18241.0,0,13468.0,0.0,13349.0,0.0
University of Dayton,1246.0,Dayton,12,17,0.0,27407.0,0.0,0.0,0.0,22973.0,0.0,21929.0,0.0,20310.0,0.0,0,0.0,19373.0,0.0,18843.0
Defiance College,1038.0,Defiance,10,8,0.0,24268.0,0.0,0.0,0.0,22769.0,0.0,22352.0,0.0,21961.0,0.0,0,0.0,23806.0,0.0,24604.0
Denison University,1353.0,Granville,14,11,0.0,32002.0,0.0,0.0,0.0,20322.0,0.0,19223.0,0.0,17948.0,0.0,0,0.0,14457.0,0.0,12160.0
The University of Findlay,1130.0,Findlay,12,11,0.0,22625.0,0.0,0.0,0.0,20445.0,0.0,19186.0,0.0,17603.0,0.0,0,0.0,16522.0,0.0,15751.0
Good Samaritan College of Nursing and Health Science,1070.0,Cincinnati,5,6,0.0,25576.0,0.0,0.0,0.0,26234.0,0.0,24314.0,0.0,23442.0,0.0,0,0.0,23610.0,0.0,23765.0
Heidelberg University,1104.0,Tiffin,10,11,0.0,22116.0,0.0,0.0,0.0,20698.0,0.0,19512.0,0.0,17569.0,0.0,0,0.0,17210.0,0.0,16895.0
John Carroll University,1266.0,University Heights,12,14,0.0,29172.0,0.0,0.0,0.0,25865.0,0.0,24056.0,0.0,21319.0,0.0,0,0.0,21123.0,0.0,20983.0
Kent State University at Kent,1117.0,Kent,12,16,18778.0,0.0,21629.0,22102.0,18871.0,0.0,16964.0,0.0,14744.0,0.0,22382.0,0,13896.0,0.0,13323.0,0.0
Kenyon College,1443.0,Gambier,14,11,0.0,33706.0,0.0,0.0,0.0,18962.0,0.0,17281.0,0.0,15601.0,0.0,0,0.0,14215.0,0.0,13244.0
Kettering College,1050.0,Kettering,7,6,0.0,20397.0,0.0,0.0,0.0,20209.0,0.0,18741.0,0.0,14336.0,0.0,0,0.0,14014.0,0.0,13940.0
Lake Erie College,1040.0,Painesville,11,8,0.0,21216.0,0.0,0.0,0.0,22022.0,0.0,21235.0,0.0,19894.0,0.0,0,0.0,18047.0,0.0,16884.0
Lourdes University,1050.0,Sylvania,11,11,0.0,18800.0,0.0,0.0,0.0,18435.0,0.0,16582.0,0.0,11553.0,0.0,0,0.0,13769.0,0.0,14770.0
Malone University,1085.0,Canton,10,11,0.0,18203.0,0.0,0.0,0.0,15401.0,0.0,14724.0,0.0,13525.0,0.0,0,0.0,14565.0,0.0,15479.0
Marietta College,1082.0,Marietta,12,11,0.0,19568.0,0.0,0.0,0.0,18186.0,0.0,17135.0,0.0,15082.0,0.0,0,0.0,15361.0,0.0,15536.0
Mercy College of Ohio,960.0,Toledo,5,6,0.0,24068.0,0.0,0.0,0.0,23851.0,0.0,22551.0,0.0,22063.0,0.0,0,0.0,22186.0,0.0,22294.0
Miami University-Oxford,1280.0,Oxford,14,16,24592.0,0.0,25772.0,27844.0,22742.0,0.0,20003.0,0.0,16432.0,0.0,28471.0,0,14917.0,0.0,14029.0,0.0
Mount Carmel College of Nursing,1020.0,Columbus,7,6,0.0,19746.0,0.0,0.0,0.0,21562.0,0.0,19658.0,0.0,17209.0,0.0,0,0.0,16196.0,0.0,15779.0
University of Mount Union,1115.0,Alliance,10,11,0.0,22836.0,0.0,0.0,0.0,21144.0,0.0,19873.0,0.0,17788.0,0.0,0,0.0,19062.0,0.0,19754.0
Mount Vernon Nazarene University,1120.0,Mount Vernon,10,11,0.0,21698.0,0.0,0.0,0.0,20529.0,0.0,19181.0,0.0,17479.0,0.0,0,0.0,17917.0,0.0,18354.0
Mount Saint Joseph University,1162.0,Cincinnati,12,10,0.0,17062.0,0.0,0.0,0.0,14734.0,0.0,13159.0,0.0,11537.0,0.0,0,0.0,12436.0,0.0,13335.0
Notre Dame College,1008.0,Cleveland,11,10,0.0,16223.0,0.0,0.0,0.0,18657.0,0.0,17343.0,0.0,15842.0,0.0,0,0.0,13660.0,0.0,12802.0
Oberlin College,1419.0,Oberlin,14,11,0.0,34498.0,0.0,0.0,0.0,18195.0,0.0,15198.0,0.0,11869.0,0.0,0,0.0,12835.0,0.0,13705.0
Ohio Northern University,1203.0,Ada,12,11,0.0,24401.0,0.0,0.0,0.0,20377.0,0.0,20720.0,0.0,21227.0,0.0,0,0.0,19685.0,0.0,18142.0
Ohio State University-Main Campus,1345.0,Columbus,15,16,18623.0,0.0,22494.0,25043.0,14619.0,0.0,12253.0,0.0,8932.0,0.0,26051.0,0,8249.0,0.0,7759.0,0.0
Ohio University-Main Campus,1200.0,Athens,8,16,19695.0,0.0,21985.0,22458.0,19283.0,0.0,17379.0,0.0,15173.0,0.0,22649.0,0,14522.0,0.0,13944.0,0.0
Ohio Wesleyan University,1230.0,Delaware,12,11,0.0,24089.0,0.0,0.0,0.0,21555.0,0.0,19917.0,0.0,18083.0,0.0,0,0.0,18975.0,0.0,20015.0
Otterbein University,1134.0,Westerville,12,11,0.0,21920.0,0.0,0.0,0.0,20720.0,0.0,20135.0,0.0,19293.0,0.0,0,0.0,17280.0,0.0,16212.0
Franciscan University of Steubenville,1213.0,Steubenville,13,11,0.0,18769.0,0.0,0.0,0.0,17360.0,0.0,17140.0,0.0,16625.0,0.0,0,0.0,17327.0,0.0,17764.0
University of Toledo,1192.0,Toledo,12,16,16650.0,0.0,18359.0,19442.0,16890.0,0.0,15392.0,0.0,13722.0,0.0,20367.0,0,13096.0,0.0,12735.0,0.0
Ursuline College,1128.0,Pepper Pike,11,7,0.0,16690.0,0.0,0.0,0.0,16715.0,0.0,15747.0,0.0,14391.0,0.0,0,0.0,13820.0,0.0,13391.0
Walsh University,1147.0,North Canton,10,11,0.0,16745.0,0.0,0.0,0.0,16293.0,0.0,14754.0,0.0,12829.0,0.0,0,0.0,13361.0,0.0,13865.0
Wilberforce University,960.0,Wilberforce,10,8,0.0,6942.0,0.0,0.0,0.0,7221.0,0.0,7029.0,0.0,6973.0,0.0,0,0.0,6473.0,0.0,6344.0
Wilmington College,1051.0,Wilmington,10,11,0.0,19932.0,0.0,0.0,0.0,23143.0,0.0,20107.0,0.0,16397.0,0.0,0,0.0,17307.0,0.0,17913.0
Wittenberg University,1133.0,Springfield,10,11,0.0,21795.0,0.0,0.0,0.0,21228.0,0.0,20049.0,0.0,18744.0,0.0,0,0.0,17565.0,0.0,16478.0
The College of Wooster,1336.0,Wooster,14,11,0.0,22852.0,0.0,0.0,0.0,17792.0,0.0,15851.0,0.0,13744.0,0.0,0,0.0,13524.0,0.0,13382.0
Wright State University-Main Campus,1072.0,Dayton,11,13,15455.0,0.0,18628.0,18830.0,16102.0,0.0,14639.0,0.0,12777.0,0.0,18984.0,0,12494.0,0.0,12341.0,0.0
Wright State University-Lake Campus,1082.0,Celina,5,6,11477.0,0.0,13139.0,13671.0,11099.0,0.0,10294.0,0.0,8746.0,0.0,14548.0,0,8510.0,0.0,8376.0,0.0
Xavier University,1211.0,Cincinnati,12,13,0.0,31642.0,0.0,0.0,0.0,32332.0,0.0,29736.0,0.0,26402.0,0.0,0,0.0,26952.0,0.0,27369.0
Youngstown State University,1080.0,Youngstown,10,12,12318.0,0.0,15895.0,16362.0,13349.0,0.0,11836.0,0.0,10139.0,0.0,16969.0,0,9031.0,0.0,8537.0,0.0
Bacone College,891.0,Muskogee,11,8,0.0,16035.0,0.0,0.0,0.0,12514.0,0.0,15019.0,0.0,16271.0,0.0,0,0.0,15513.0,0.0,15331.0
Oklahoma Wesleyan University,1022.0,Bartlesville,7,7,0.0,21939.0,0.0,0.0,0.0,26197.0,0.0,26502.0,0.0,26901.0,0.0,0,0.0,24398.0,0.0,23220.0
University of Central Oklahoma,1085.0,Edmond,7,15,17116.0,0.0,22356.0,22616.0,18587.0,0.0,16321.0,0.0,14691.0,0.0,22876.0,0,14067.0,0.0,13686.0,0.0
East Central University,1034.0,Ada,11,10,11157.0,0.0,16103.0,16356.0,11674.0,0.0,10525.0,0.0,8472.0,0.0,16653.0,0,8706.0,0.0,8765.0,0.0
Randall University,977.0,Moore,11,7,0.0,16856.0,0.0,0.0,0.0,16079.0,0.0,14840.0,0.0,11122.0,0.0,0,0.0,13502.0,0.0,14295.0
Northeastern State University,1048.0,Tahlequah,7,12,9769.0,0.0,15029.0,14843.0,10959.0,0.0,9313.0,0.0,8048.0,0.0,14596.0,0,7830.0,0.0,7717.0,0.0
Northwestern Oklahoma State University,1028.0,Alva,11,11,10970.0,0.0,15647.0,15811.0,12044.0,0.0,10268.0,0.0,8179.0,0.0,16036.0,0,7865.0,0.0,7652.0,0.0
Oklahoma Christian University,1129.0,Edmond,12,11,0.0,18369.0,0.0,0.0,0.0,17442.0,0.0,14366.0,0.0,10675.0,0.0,0,0.0,12849.0,0.0,14114.0
Oklahoma State University-Main Campus,1166.0,Stillwater,13,16,13188.0,0.0,18101.0,19656.0,12675.0,0.0,10466.0,0.0,7932.0,0.0,20529.0,0,7016.0,0.0,6513.0,0.0
Oklahoma Baptist University,1111.0,Shawnee,12,11,0.0,20564.0,0.0,0.0,0.0,18962.0,0.0,18505.0,0.0,17753.0,0.0,0,0.0,17586.0,0.0,17504.0
Oklahoma City University,1200.0,Oklahoma City,13,11,0.0,26834.0,0.0,0.0,0.0,27076.0,0.0,24836.0,0.0,22484.0,0.0,0,0.0,21590.0,0.0,21013.0
University of Oklahoma-Norman Campus,1249.0,Norman,12,16,19867.0,0.0,23882.0,25607.0,19864.0,0.0,17944.0,0.0,16097.0,0.0,26692.0,0,15338.0,0.0,14875.0,0.0
Oral Roberts University,1123.0,Tulsa,11,14,0.0,23385.0,0.0,0.0,0.0,23141.0,0.0,21562.0,0.0,19837.0,0.0,0,0.0,19664.0,0.0,19570.0
Southeastern Oklahoma State University,1042.0,Durant,6,12,10426.0,0.0,15289.0,15396.0,11683.0,0.0,9648.0,0.0,7930.0,0.0,15561.0,0,8013.0,0.0,8066.0,0.0
Southwestern Oklahoma State University,1050.0,Weatherford,11,13,12238.0,0.0,15964.0,16699.0,12215.0,0.0,10574.0,0.0,8407.0,0.0,17377.0,0,8319.0,0.0,8278.0,0.0
University of Tulsa,1231.0,Tulsa,12,14,0.0,26781.0,0.0,0.0,0.0,23667.0,0.0,22838.0,0.0,22049.0,0.0,0,0.0,22837.0,0.0,23523.0
George Fox University,1184.0,Newberg,13,14,0.0,30927.0,0.0,0.0,0.0,25571.0,0.0,24508.0,0.0,21974.0,0.0,0,0.0,24025.0,0.0,25031.0
Lewis & Clark College,1345.0,Portland,14,11,0.0,35940.0,0.0,0.0,0.0,28328.0,0.0,24826.0,0.0,20075.0,0.0,0,0.0,22283.0,0.0,23368.0
Bushnell University,1056.0,Eugene,11,8,0.0,19991.0,0.0,0.0,0.0,18419.0,0.0,18132.0,0.0,17816.0,0.0,0,0.0,17059.0,0.0,16660.0
Oregon Institute of Technology,1193.0,Klamath Falls,9,9,16029.0,0.0,20757.0,20740.0,14957.0,0.0,12924.0,0.0,11094.0,0.0,20718.0,0,10758.0,0.0,10568.0,0.0
Oregon State University,1232.0,Corvallis,9,15,18010.0,0.0,21293.0,23398.0,16708.0,0.0,15404.0,0.0,13934.0,0.0,24559.0,0,13459.0,0.0,13158.0,0.0
Pacific University,1177.0,Forest Grove,13,14,0.0,34063.0,0.0,0.0,0.0,28393.0,0.0,28072.0,0.0,27399.0,0.0,0,0.0,25315.0,0.0,24132.0
Portland State University,1099.0,Portland,7,15,13334.0,0.0,16965.0,18257.0,13137.0,0.0,12597.0,0.0,12103.0,0.0,20218.0,0,12082.0,0.0,12067.0,0.0
University of Portland,1287.0,Portland,12,14,0.0,35683.0,0.0,0.0,0.0,30480.0,0.0,29202.0,0.0,27570.0,0.0,0,0.0,26796.0,0.0,26237.0
Southern Oregon University,1103.0,Ashland,7,13,9931.0,0.0,11531.0,12100.0,10300.0,0.0,10096.0,0.0,9786.0,0.0,12333.0,0,8425.0,0.0,7991.0,0.0
Corban University,1103.0,Salem,11,8,0.0,26490.0,0.0,0.0,0.0,22600.0,0.0,23291.0,0.0,24671.0,0.0,0,0.0,22928.0,0.0,21581.0
Bryn Athyn College of the New Church,1151.0,Bryn Athyn,10,8,0.0,25238.0,0.0,0.0,0.0,24203.0,0.0,23739.0,0.0,23159.0,0.0,0,0.0,23414.0,0.0,23507.0
Allegheny College,1242.0,Meadville,14,11,0.0,23617.0,0.0,0.0,0.0,19438.0,0.0,19029.0,0.0,18688.0,0.0,0,0.0,17879.0,0.0,17197.0
DeSales University,1180.0,Center Valley,12,10,0.0,27678.0,0.0,0.0,0.0,23521.0,0.0,22372.0,0.0,21089.0,0.0,0,0.0,20559.0,0.0,20084.0
Arcadia University,1184.0,Glenside,12,11,0.0,26188.0,0.0,0.0,0.0,25081.0,0.0,24185.0,0.0,22877.0,0.0,0,0.0,23326.0,0.0,23614.0
Bucknell University,1387.0,Lewisburg,14,14,0.0,39403.0,0.0,0.0,0.0,24359.0,0.0,20715.0,0.0,17072.0,0.0,0,0.0,19789.0,0.0,21532.0
Cabrini University,1106.0,Radnor,10,11,0.0,19978.0,0.0,0.0,0.0,18641.0,0.0,17592.0,0.0,16668.0,0.0,0,0.0,15253.0,0.0,14569.0
California University of Pennsylvania,1050.0,California,11,13,19932.0,0.0,22334.0,23102.0,19401.0,0.0,18077.0,0.0,16481.0,0.0,23664.0,0,16626.0,0.0,16696.0,0.0
Carlow University,1057.0,Pittsburgh,7,10,0.0,19581.0,0.0,0.0,0.0,17315.0,0.0,16540.0,0.0,15291.0,0.0,0,0.0,15242.0,0.0,15220.0
Carnegie Mellon University,1520.0,Pittsburgh,14,17,0.0,37846.0,0.0,0.0,0.0,22758.0,0.0,20777.0,0.0,18424.0,0.0,0,0.0,16526.0,0.0,14879.0
Cedar Crest College,1125.0,Allentown,7,10,0.0,23005.0,0.0,0.0,0.0,19099.0,0.0,20687.0,0.0,23069.0,0.0,0,0.0,20062.0,0.0,18117.0
Chestnut Hill College,995.0,Philadelphia,11,10,0.0,26516.0,0.0,0.0,0.0,25712.0,0.0,25021.0,0.0,24083.0,0.0,0,0.0,24356.0,0.0,24490.0
Delaware Valley University,1157.0,Doylestown,10,11,0.0,26566.0,0.0,0.0,0.0,23517.0,0.0,22557.0,0.0,21651.0,0.0,0,0.0,20986.0,0.0,20509.0
Drexel University,1317.0,Philadelphia,15,16,0.0,23167.0,0.0,0.0,0.0,19656.0,0.0,17517.0,0.0,14724.0,0.0,0,0.0,12807.0,0.0,11843.0
Duquesne University,1235.0,Pittsburgh,12,14,0.0,33823.0,0.0,0.0,0.0,30984.0,0.0,28396.0,0.0,24812.0,0.0,0,0.0,25299.0,0.0,25652.0
East Stroudsburg University of Pennsylvania,1060.0,East Stroudsburg,11,14,17974.0,0.0,21693.0,22012.0,18033.0,0.0,16625.0,0.0,15427.0,0.0,22309.0,0,15145.0,0.0,14991.0,0.0
Edinboro University of Pennsylvania,1088.0,Edinboro,10,13,17096.0,0.0,20333.0,20710.0,17187.0,0.0,15608.0,0.0,13425.0,0.0,21173.0,0,13280.0,0.0,13204.0,0.0
Elizabethtown College,1182.0,Elizabethtown,12,11,0.0,25855.0,0.0,0.0,0.0,20731.0,0.0,21680.0,0.0,23691.0,0.0,0,0.0,21085.0,0.0,19159.0
Gannon University,1134.0,Erie,12,14,0.0,21964.0,0.0,0.0,0.0,19673.0,0.0,18737.0,0.0,17736.0,0.0,0,0.0,16906.0,0.0,16356.0
Gettysburg College,1361.0,Gettysburg,14,11,0.0,26853.0,0.0,0.0,0.0,23350.0,0.0,20379.0,0.0,15338.0,0.0,0,0.0,13532.0,0.0,12468.0
Grove City College,1259.0,Grove City,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Gwynedd Mercy University,1095.0,Gwynedd Valley,11,10,0.0,26072.0,0.0,0.0,0.0,26575.0,0.0,24550.0,0.0,21421.0,0.0,0,0.0,20124.0,0.0,18621.0
Haverford College,1494.0,Haverford,14,11,0.0,29138.0,0.0,0.0,0.0,14648.0,0.0,10963.0,0.0,8200.0,0.0,0,0.0,7503.0,0.0,6923.0
Holy Family University,1075.0,Philadelphia,11,9,0.0,11696.0,0.0,0.0,0.0,10923.0,0.0,9753.0,0.0,8449.0,0.0,0,0.0,8928.0,0.0,9155.0
Immaculata University,1161.0,Immaculata,7,10,0.0,28338.0,0.0,0.0,0.0,24971.0,0.0,25162.0,0.0,25301.0,0.0,0,0.0,24760.0,0.0,24363.0
Indiana University of Pennsylvania-Main Campus,1044.0,Indiana,10,14,20201.0,0.0,24414.0,25378.0,19317.0,0.0,17388.0,0.0,14856.0,0.0,26088.0,0,15379.0,0.0,15626.0,0.0
Keystone College,1045.0,La Plume,11,10,0.0,18666.0,0.0,0.0,0.0,17559.0,0.0,17139.0,0.0,16720.0,0.0,0,0.0,18536.0,0.0,18589.0
Kutztown University of Pennsylvania,1095.0,Kutztown,11,14,21898.0,0.0,24154.0,25605.0,20962.0,0.0,19669.0,0.0,18087.0,0.0,26377.0,0,17284.0,0.0,16844.0,0.0
La Roche University,1062.0,Pittsburgh,11,11,0.0,22044.0,0.0,0.0,0.0,20005.0,0.0,18964.0,0.0,17811.0,0.0,0,0.0,18963.0,0.0,19731.0
Lafayette College,1396.0,Easton,14,11,0.0,41937.0,0.0,0.0,0.0,30271.0,0.0,26238.0,0.0,19036.0,0.0,0,0.0,22393.0,0.0,24133.0
Lancaster Bible College,1114.0,Lancaster,5,10,0.0,22475.0,0.0,0.0,0.0,19800.0,0.0,18961.0,0.0,17282.0,0.0,0,0.0,17063.0,0.0,16912.0
Lebanon Valley College,1184.0,Annville,12,11,0.0,26714.0,0.0,0.0,0.0,23959.0,0.0,22766.0,0.0,20180.0,0.0,0,0.0,20676.0,0.0,21133.0
Lehigh University,1422.0,Bethlehem,14,13,0.0,32698.0,0.0,0.0,0.0,22056.0,0.0,19942.0,0.0,17416.0,0.0,0,0.0,16041.0,0.0,15188.0
Lincoln University,983.0,Lincoln University,10,11,14404.0,0.0,18023.0,19250.0,16574.0,0.0,14397.0,0.0,13251.0,0.0,20631.0,0,13291.0,0.0,13311.0,0.0
Lock Haven University,1085.0,Lock Haven,10,10,15583.0,0.0,18388.0,18509.0,15058.0,0.0,13468.0,0.0,11259.0,0.0,18606.0,0,11080.0,0.0,10959.0,0.0
